Pentad,minT,ap_rat
2830_2855,-0.8000000000000004,0.4524488747119904
2805_2910,-1.8000000000000047,0.41069889068603527
2810_2910,-1.6999999999999988,0.4181568920612335
2805_2900,-1.8000000000000036,0.3946205973625179
2810_2905,-1.5999999999999994,0.4034113585948944
2810_2900,-1.5999999999999976,0.39913564920425415
2805_2905,-1.7999999999999996,0.3985653817653656
2810_2925,-1.1000000000000008,0.44030213356018066
2800_2925,-1.2000000000000015,0.4195880889892578
2805_2915,-1.5999999999999983,0.4184612035751343
2815_2900,-1.0999999999999974,0.41769006848335266
2825_2910,-0.30000000000000016,0.4680382907390592
2825_2900,-0.1,0.4366480708122252
2820_2900,-0.6000000000000008,0.4175907593397866
2815_2905,-1.2000000000000013,0.4081984758377075
2815_2910,-1.299999999999999,0.4248792827129364
2820_2920,-0.39999999999999913,0.4511740803718567
2815_2925,-0.6000000000000005,0.44386526942253113
2825_2920,0.7000000000000016,0.4573707282543185
2820_2925,0.5,0.44568490982055664
2815_2920,-0.7000000000000014,0.4383554458618161
2815_2915,-1,0.43154314160346985
2825_2915,0,0.4684010446071625
2810_2930,-0.7000000000000002,0.434663861989975
2810_2935,-0.5,0.4377046525478363
2800_2930,-1.4000000000000012,0.44382551312446594
2800_2950,1.400000000000002,0.40738752484321594
2815_2935,1,0.4079359471797943
2820_2930,0.9000000000000006,0.4228055477142334
2815_2930,0.40000000000000013,0.427237331867218
2825_2935,1.3000000000000014,0.40626105666160583
2815_2955,1.7000000000000006,0.408753216266632
2825_2955,2,0.39411014318466187
2820_2955,2,0.3964730501174927
2840_2900,2.0999999999999983,0.5046550631523132
2830_2905,0.3000000000000002,0.47122475504875183
2835_2910,1.3000000000000007,0.5016775727272033
2830_2900,0.10000000000000002,0.46796180307865143
2835_2900,1.9000000000000028,0.5012836456298827
2835_2905,1.4999999999999998,0.5091733932495117
2840_2920,0.7999999999999996,0.4431244730949402
2840_2925,1,0.44484585523605347
2855_2910,1.7000000000000013,0.5493427515029907
2855_2925,1.1999999999999986,0.48052817583084106
2845_2920,1.0999999999999983,0.4698718786239624
2855_2915,1.4000000000000024,0.5384268760681152
2850_2925,1.1999999999999982,0.45305579900741577
2835_2930,1.1999999999999982,0.42275753617286665
2835_2935,1.5000000000000004,0.40960925817489624
2840_2940,1.5000000000000002,0.41787540912628174
2840_2930,1.1999999999999955,0.4227575361728668
2830_2945,2,0.37877300381660456
2840_2945,1.5,0.40036678314208984
2830_2955,2,0.38475483655929565
2850_2930,1.3000000000000027,0.44010627269744873
2855_2930,1.3000000000000014,0.4607270658016204
2845_2940,1.4999999999999991,0.40592914819717407
2845_2930,1.3000000000000025,0.4220179319381714
2845_2935,1.3999999999999988,0.4128641188144684
2850_2940,1.4999999999999998,0.4268726706504822
2850_2935,1.4000000000000012,0.42863303422927856
2855_2955,1.5,0.42811283469200134
2855_2945,1.5999999999999994,0.4291377365589143
2850_2955,1.4000000000000017,0.4060060381889343
2850_2945,1.4999999999999991,0.4142630994319916
2855_2950,1.5,0.4291377365589142
2800_3000,1.6000000000000036,0.4193916320800781
2805_3000,1.5,0.429268479347229
2805_3010,2.2,0.42746075987815857
2810_3010,2.1999999999999993,0.4250577986240387
2800_3005,1.9000000000000028,0.4236581325531006
2805_3015,2.8000000000000016,0.43107831478118885
2805_3020,3,0.43343329429626465
2815_3015,2,0.4459308981895449
2815_3025,3.4000000000000026,0.4288374185562134
2825_3030,3.7,0.42860820889472995
2820_3030,3.799999999999999,0.42790834850191806
2855_3005,1.499999999999999,0.4179799854755401
2845_3005,1.5,0.3519190847873688
2845_3010,1.9000000000000017,0.3642141819000244
2845_3000,1.2000000000000006,0.3534081280231476
2855_3010,1.299999999999999,0.4656111299991608
2850_3005,1.2999999999999978,0.396446853876114
2850_3000,1.100000000000001,0.38615408539772034
2850_3040,4.5,0.496490865945816
2855_3055,7.399999999999999,0.5521224737167358
2845_3050,7.900000000000004,0.4598905146121979
2845_3055,8.699999999999998,0.4750908315181732
2855_3045,3.699999999999996,0.540809690952301
2855_3050,4.700000000000002,0.5408096909523011
2810_3125,9.39999999999999,0.5130559802055359
2805_3125,9.600000000000009,0.47599220275878906
2820_3105,6.900000000000001,0.5135836601257324
2820_3110,8.400000000000004,0.5138397216796875
2815_3100,6.099999999999999,0.4955187737941742
2825_3120,8.900000000000002,0.5719754695892334
2825_3125,10,0.5724207162857055
2820_3120,9.60000000000001,0.5205804109573364
2815_3125,9.70000000000002,0.525097966194153
2820_3115,9.200000000000015,0.513542652130127
2825_3115,8.5,0.5509390234947205
2805_3130,10.000000000000004,0.4728683829307556
2810_3130,10,0.49761906266212463
2805_3140,10.299999999999988,0.5266712307929993
2805_3135,10.1,0.4843416810035706
2810_3140,10.500000000000002,0.5209396481513977
2810_3150,10.79999999999999,0.568942129611969
2805_3155,10.700000000000014,0.5989246964454646
2800_3155,10.39999999999999,0.5712030138759736
2810_3155,10.900000000000013,0.6002890467643738
2800_3150,10.100000000000012,0.571199357509613
2810_3145,10.700000000000022,0.5427871346473694
2805_3150,10.299999999999985,0.5946646928787231
2825_3130,10.20000000000002,0.580299437046051
2820_3140,10.700000000000008,0.5738259553909302
2825_3135,10.399999999999988,0.5981391668319701
2825_3140,10.700000000000012,0.5945107936859131
2815_3140,10.499999999999996,0.5556287169456482
2815_3130,10,0.532195508480072
2825_3155,11.299999999999994,0.6479491591453549
2820_3155,11.200000000000012,0.6207888722419739
2825_3145,10.799999999999974,0.6149822473526001
2825_3150,11.099999999999984,0.6256281137466431
2820_3145,10.90000000000005,0.5860028266906738
2815_3145,10.799999999999985,0.5779311656951901
2815_3150,10.999999999999991,0.5943111181259155
2815_3155,11.099999999999984,0.6101897954940796
2835_3100,6.5,0.5205427408218385
2835_3110,8.5,0.5498415231704709
2835_3105,6.599999999999999,0.5408608317375183
2840_3105,6.599999999999997,0.5485663414001465
2840_3115,9.699999999999994,0.5759978294372559
2830_3125,9.800000000000008,0.5878117680549622
2835_3125,9.800000000000006,0.6138754487037661
2840_3125,10.199999999999994,0.6250956058502197
2835_3115,8.500000000000002,0.5622140765190125
2835_3120,8.899999999999999,0.5923121571540833
2850_3120,9.9,0.6415566802024841
2855_3120,10.10000000000001,0.6673968434333801
2845_3125,10.4,0.6332323551177979
2850_3125,10.099999999999952,0.692958414554596
2835_3130,10.29999999999998,0.6207149624824524
2835_3140,10.7,0.6533163785934448
2840_3130,10.500000000000004,0.6319720149040222
2830_3135,10.400000000000016,0.6250066161155701
2840_3135,10.700000000000024,0.6328389644622803
2835_3150,10.999999999999996,0.6600977182388306
2835_3145,10.799999999999986,0.6571946144104003
2830_3155,11.29999999999997,0.661773294210434
2835_3155,11.299999999999985,0.6734447479248047
2840_3145,10.900000000000045,0.6602088212966918
2830_3150,11.099999999999982,0.6383135914802551
2840_3155,11.200000000000015,0.6763743758201599
2830_3145,10.900000000000029,0.6369855105876923
2840_3150,10.999999999999996,0.6644951701164246
2850_3135,10.700000000000015,0.6875504851341248
2845_3135,10.599999999999994,0.6480003595352174
2845_3140,10.8,0.6455323100090027
2845_3145,10.999999999999996,0.66049957275390625
2805_3210,10.900000000000013,0.6065820455551144
2805_3200,10.799999999999994,0.5922244787216187
2810_3200,10.999999999999996,0.6027891635894775
2800_3200,10.400000000000004,0.5951447486877441
2800_3210,10.70000000000001,0.5613494515419006
2805_3205,10.8,0.6090598702430725
2800_3205,10.499999999999998,0.5830927491188049
2810_3215,11.3,0.6228007078170776
2805_3215,11.1,0.6076449751853943
2800_3215,10.799999999999995,0.5694910287857056
2820_3205,11.599999999999982,0.6626477837562561
2815_3210,11.60000000000001,0.6593612432479858
2820_3200,11.400000000000002,0.6319422125816345
2825_3205,11.90000000000001,0.675168514251709
2815_3200,11.2,0.6237300038337708
2825_3210,12.20000000000002,0.6908606886863705
2830_3200,11.60000000000001,0.6810057759284973
2920_2105,2.099999999999996,0.0898919478058815
2920_2110,2.2,0.0926939621567726
2900_2430,0,0.2094535380601883
2900_2435,-0.20000000000000007,0.21441619098186493
2900_2440,0.09999999999999996,0.21767692267894745
2905_2435,0,0.213607519865036
2935_2410,0.39999999999999936,0.17636367678642273
2945_2420,0.09999999999999992,0.18352827429771423
2945_2425,0.3000000000000001,0.1845313161611557
2950_2420,-0.3000000000000001,0.17744080722332
2955_2440,1.4000000000000004,0.1865166127681731
2910_2520,0,0.24278868734836576
2920_2520,0.09999999999999994,0.24356792867183685
2905_2545,-0.4,0.25427430868148804
2910_2550,-0.4,0.2605055570602418
2910_2545,-0.4,0.2571902275085449
2920_2535,-0.7999999999999988,0.2583225369453431
2915_2535,-0.7000000000000013,0.25701496005058294
2920_2540,-0.9000000000000018,0.2611098289489746
2915_2550,-0.7000000000000003,0.263342598988222
2915_2555,-0.6000000000000002,0.2657088041305542
2920_2555,-1,0.2705134153366089
2920_2550,-1,0.26823893189430237
2930_2515,1,0.23922847211360931
2945_2525,-0.8999999999999996,0.2509314119815826
2940_2555,-1.5999999999999996,0.26747286319732666
2950_2535,-1.1999999999999988,0.25110626220703125
2905_2605,-0.29999999999999966,0.28092724084854126
2900_2605,-0.5,0.2780700623989105
2910_2610,-0.7000000000000017,0.28965243697166443
2910_2605,-0.4000000000000003,0.2828879654407501
2910_2600,-0.4000000000000005,0.2677021920680998
2905_2600,-0.5,0.2723713517189026
2900_2610,-0.7999999999999995,0.28429269790649414
2900_2600,-0.5,0.2693633139133454
2900_2615,-1.199999999999998,0.28990569710731506
2905_2620,-1.2999999999999987,0.2954529523849488
2900_2620,-1.3000000000000018,0.29484477639198303
2900_2625,-1.4000000000000008,0.2982155382633209
2905_2615,-1.0999999999999972,0.2918359935283661
2920_2605,-1.1000000000000003,0.28288203477859497
2915_2605,-0.7000000000000001,0.28042182326316833
2915_2600,-0.6000000000000002,0.26990721236097964
2915_2610,-0.9000000000000001,0.28838133811950684
2925_2605,-1.5,0.28454628586769104
2920_2620,-1.5000000000000002,0.3022330701351166
2915_2615,-1.2,0.2940916121006012
2920_2625,-1.5,0.3110112249851227
2915_2620,-1.300000000000001,0.2991957664489746
2905_2635,-1.3000000000000014,0.3064895570278168
2910_2650,-1.6999999999999962,0.34266871213912964
2915_2635,-1,0.31254780292510986
2915_2655,-1.6999999999999968,0.3648391366004945
2940_2615,-2.5,0.3021997809410095
2930_2640,-1.4999999999999996,0.3317270874977112
2945_2650,-1.0999999999999983,0.34207287430763245
2910_2700,-1.6999999999999975,0.364844262599945
2900_2710,-1.400000000000001,0.3648262321949005
2905_2710,-1.5,0.38093701004981995
2900_2700,-1.6,0.35547229647636414
2910_2725,-0.7999999999999994,0.41347482800483704
2915_2725,-1.2000000000000008,0.39128577709198
2900_2730,-0.5,0.4038807749748232
2925_2805,-2.2,0.4629238545894623
2900_2925,1,0.5125524401664734
2900_2920,-0.1,0.5627205521715494
2905_2925,-0.7000000000000001,0.5514074563980103
2900_2940,0.30000000000000027,0.4852028489112854
2900_2930,1.1000000000000003,0.49236035346984824
2910_2930,-1.2999999999999992,0.5222975015640257
2910_2950,-0.5,0.5101962685585022
2910_2955,0,0.5004899501800537
2900_2950,1.2,0.44380855560302734
2910_2945,-0.7000000000000006,0.5129972696304322
2905_2950,0,0.4907323718070984
2905_2955,-0.30000000000000027,0.498018741607666
2900_2955,1,0.46351978182792675
2905_2945,0.4000000000000002,0.493397980928421
2915_2940,-1.1000000000000003,0.5257037878036499
2920_2940,-1.7999999999999985,0.5368473529815674
2925_2940,-2.3,0.5471517443656921
2925_2930,-2.1000000000000005,0.5324172973632814
2915_2930,-2.7999999999999985,0.5406790136496887
2915_2935,-2.6,0.5340253114700317
2920_2935,-3.6000000000000134,0.5444729328155518
2920_2945,-1.5,0.5332404375076291
2915_2945,-0.7999999999999988,0.519864022731781
2915_2955,-0.3000000000000003,0.513113796710968
2920_2955,-0.5,0.5265493988990783
2920_2950,-0.8999999999999996,0.5296531915664673
2925_2950,-1.1,0.5445594787597656
2925_2945,-2.2999999999999985,0.5500990152359009
2915_2950,-0.6000000000000003,0.514363169670105
2925_2955,-0.10000000000000003,0.5367212891578674
2940_2910,-2.5000000000000004,0.5164822936058044
2935_2925,-2.1000000000000005,0.5492055416107178
2935_2920,-3.0000000000000004,0.5357871055603027
2940_2915,-2.299999999999999,0.5279067754745483
2940_2925,-2,0.5594399571418762
2940_2920,-2.400000000000002,0.55259770154953
2930_2915,-4.5,0.6011640429496765
2930_2925,-2.1000000000000005,0.5307761430740356
2950_2910,-1.9000000000000024,0.5193554162979126
2945_2910,-2.0999999999999974,0.5323630571365356
2955_2920,-1.7000000000000013,0.5661075115203855
2950_2925,-2.0999999999999988,0.5847190022468567
2955_2925,-1.5,0.5698337554931641
2950_2915,-1.8999999999999968,0.5738565325737
2945_2925,-1.7000000000000004,0.5571123361587524
2950_2920,-2,0.5808024406433105
2955_2915,-1.8000000000000038,0.5670860409736633
2945_2915,-2,0.5596357583999634
2945_2920,-2.0999999999999956,0.5754230022430418
2940_2930,-1.7000000000000015,0.5569097399711609
2940_2940,-0.9000000000000002,0.5510122776031494
2930_2930,-1.2,0.526081204414368
2930_2935,-0.20000000000000007,0.5002706050872803
2940_2935,-2,0.5569533109664917
2935_2930,-0.7000000000000001,0.5364139794707794
2935_2950,-0.40000000000000013,0.5610722303390503
2940_2950,1.6,0.5403520464897156
2935_2955,-0.2000000000000001,0.57258141040802
2940_2955,1.6000000000000003,0.5529802441596985
2930_2950,-1.7999999999999985,0.5784356594085693
2930_2945,-2,0.5564289689064026
2930_2955,-0.2000000000000001,0.5593953728675842
2950_2940,-0.5,0.5853819251060486
2945_2930,-1.6000000000000008,0.5633125305175781
2945_2940,-2,0.5906952619552612
2950_2935,-0.6999999999999996,0.5667582750320435
2950_2930,-1.1999999999999995,0.5667386181067088
2945_2935,-0.8999999999999996,0.5667582750320435
2945_2950,2.9999999999999996,0.5247504711151123
2945_2955,3.5000000000000004,0.4978944957256315
2950_2945,0,0.5901022553443909
2955_2955,2.900000000000001,0.5861423611640931
2950_2955,2.9,0.5714998245239258
2955_2950,2.6,0.5802910923957825
2945_2945,1.6,0.5573953986167908
2900_3010,1.3,0.46791180968284607
2905_3000,0,0.4958534240722656
2905_3005,0.8000000000000005,0.4905386567115784
2905_3010,1.3999999999999992,0.47075799107551575
2900_3005,0.8999999999999995,0.47882696377891537
2910_3000,0.10000000000000002,0.5034343004226685
2910_3005,0,0.5222380757331845
2910_3010,0.19999999999999984,0.532673180103302
2910_3015,1.2000000000000004,0.5346218347549438
2900_3015,2.2000000000000006,0.4584110975265499
2920_3005,0.8999999999999996,0.521617829799652
2915_3010,0.3000000000000001,0.5297870934009552
2925_3005,2,0.5135861039161682
2925_3010,2.2000000000000015,0.5208413600921631
2920_3000,0,0.5230565667152405
2915_3000,-0.39999999999999947,0.5207263231277466
2915_3005,0.3000000000000001,0.5139156579971313
2925_3000,0.5999999999999999,0.5330493450164795
2920_3010,1.7999999999999996,0.5269010066986084
2925_3020,4.100000000000004,0.47285598516464233
2920_3015,2.5999999999999983,0.5162588357925415
2915_3015,0.9,0.5392856597900391
2925_3025,4.599999999999996,0.48179274797439575
2925_3015,3.2,0.5083563327789307
2920_3025,4.5,0.48715999722480774
2905_3030,4.1000000000000005,0.5227861404418945
2900_3040,4.400000000000001,0.5330718159675598
2910_3035,5.000000000000002,0.5492568016052246
2905_3035,4.800000000000003,0.5309118628501892
2910_3040,5.599999999999999,0.5475478172302246
2905_3040,4.999999999999998,0.5382459163665771
2905_3050,6.599999999999998,0.5565623044967651
2910_3045,6.5,0.5376245379447937
2900_3055,6,0.5807846784591675
2905_3045,4.900000000000004,0.5583338141441345
2925_3040,5.800000000000003,0.5583940148353577
2920_3040,5.5,0.5645071864128112
2920_3035,5.199999999999996,0.5531523823738098
2915_3035,5.199999999999996,0.554570734500885
2915_3040,5.600000000000005,0.5572292804718018
2925_3035,5.299999999999996,0.5521727800369263
2925_3030,5,0.5074869394302368
2920_3030,5,0.49972108006477345
2925_3045,6.499999999999999,0.5658467411994934
2925_3055,8.800000000000004,0.5897718667984009
2915_3055,8.599999999999998,0.5807850062847137
2920_3045,6.099999999999996,0.5728933215141296
2915_3050,6.999999999999999,0.560019671916962
2915_3045,6.199999999999998,0.5600196719169617
2925_3050,7.900000000000002,0.5778067452678174
2940_3005,1.9000000000000017,0.5698482394218445
2940_3000,1.7999999999999985,0.564089298248291
2930_3000,1.2000000000000004,0.535051703453064
2935_3005,1.3000000000000005,0.5739757418632507
2935_3000,1,0.5667490363121033
2930_3005,2.200000000000001,0.5232276320457458
2935_3010,2.700000000000002,0.5606163740158081
2930_3010,2.600000000000004,0.5173827409744263
2940_3010,2.7000000000000006,0.566061794757843
2940_3015,4,0.5438423752784729
2940_3020,4.800000000000004,0.5155358910560608
2930_3025,4.699999999999997,0.5047226548194885
2940_3025,5.300000000000003,0.5113351941108704
2930_3015,2.899999999999997,0.537480354309082
2930_3020,4.299999999999999,0.5066870450973511
2935_3015,4,0.5222488641738893
2935_3025,4.8999999999999995,0.5002414584159851
2955_3000,3.1999999999999975,0.5898357629776001
2955_3005,5.3,0.5302702784538266
2955_3010,5.5,0.5273531079292297
2945_3000,3.200000000000001,0.5435290932655334
2950_3000,4,0.5078349709510803
2945_3005,2.6000000000000014,0.5776860713958737
2950_3015,4.699999999999994,0.556765496107325
2955_3015,5.400000000000003,0.5508051514625548
2955_3020,5.499999999999999,0.5658637285232544
2945_3015,4.2,0.5566949248313905
2955_3025,6,0.5792989730834961
2950_3025,5.400000000000004,0.5598363280296326
2940_3030,5.900000000000003,0.5178239345550537
2930_3030,5.099999999999994,0.5114852786064148
2940_3035,6.5,0.529140055179596
2935_3040,8.5,0.5320041775703429
2930_3040,6.599999999999999,0.5405534505844116
2935_3030,5.5,0.5125241279602051
2940_3040,8,0.5402595400810242
2935_3035,7.599999999999995,0.5192448496818542
2930_3035,5.900000000000002,0.539463460445404
2930_3045,7.499999999999997,0.5617877840995789
2930_3050,9.3,0.5723276138305667
2935_3050,9.599999999999998,0.5783679485321045
2930_3055,9.6,0.599163830280304
2935_3055,10.5,0.6100671291351318
2940_3045,9,0.5612961053848267
2940_3050,10.799999999999988,0.5880261063575745
2935_3045,9.1,0.5605033040046692
2950_3035,7.500000000000001,0.5561000108718872
2955_3030,6.800000000000004,0.5817424058914182
2945_3030,6.300000000000003,0.5450708270072934
2955_3035,7.3,0.5904077887535095
2955_3040,8.699999999999996,0.5944928526878354
2945_3035,7,0.5503759384155273
2945_3040,7.5,0.5605661869049071
2950_3040,9.000000000000002,0.5731891393661499
2945_3050,10.800000000000004,0.6208604574203491
2955_3045,10.600000000000003,0.6232914924621582
2945_3045,8.4,0.5818520784378052
2950_3045,10.399999999999997,0.6056631207466125
2910_3105,8.9,0.6116812229156494
2910_3110,9.6,0.6428725527296266
2910_3120,11.000000000000002,0.6666674017906189
2905_3115,10.5,0.6416388750076294
2905_3120,10.799999999999988,0.6600659489631653
2915_3100,10,0.5974100828170776
2915_3110,10.399999999999991,0.6492376923561096
2920_3105,10.1,0.6367160081863403
2915_3105,10.199999999999996,0.6148672103881836
3000_2440,-0.4,0.18502335250377655
3000_2445,0.6999999999999995,0.1907268613576889
3025_2555,-0.5,0.2543642222881317
3040_2505,-4.400000000000002,0.24260555207729328
3035_2525,1.700000000000002,0.23749622702598577
3030_2525,1.4,0.2374962270259855
3035_2530,1.8000000000000014,0.2453187257051468
3030_2530,1,0.2424727827310562
3025_2605,-0.3999999999999994,0.2624436914920807
3020_2620,-1.6000000000000003,0.28683507442474365
3000_2640,-1.6999999999999975,0.3308844268321991
3010_2630,-1.7999999999999985,0.30756208300590515
3025_2645,-1.6999999999999988,0.34466263651847834
3030_2605,-0.3999999999999996,0.2698536813259125
3040_2640,-0.7000000000000007,0.3264719247817993
3035_2635,-0.8999999999999996,0.317179799079895
3040_2635,-0.7000000000000003,0.32077330350875866
3040_2710,-2.1999999999999997,0.4034768342971802
3055_2735,-1.9,0.4280325174331665
3020_2845,1.6,0.4502933025360108
3015_2855,1.6000000000000008,0.43529826402664185
3040_2810,-1.3000000000000007,0.489815354347229
3040_2815,-0.5,0.472218841314316
3055_2810,-0.10000000000000006,0.4611869752407074
3050_2810,-0.5,0.4678297340869904
3045_2810,-1.1000000000000003,0.48086562752723694
3045_2815,-0.6999999999999996,0.4783461391925812
3005_2905,-0.7,0.4744496345520019
3000_2905,-1,0.4951876103878021
3000_2910,-1.400000000000002,0.5166422128677369
3010_2910,-1,0.47620612382888794
3005_2910,-1.2000000000000008,0.5021101832389832
3000_2915,-1.7000000000000006,0.5578902363777161
3000_2920,-1.8,0.566731870174408
3005_2925,-1.8000000000000005,0.5820696949958801
3005_2920,-1.7999999999999978,0.5586292743682861
3010_2920,-1.4000000000000012,0.534306526184082
3010_2915,-1.200000000000001,0.5107702016830444
3025_2900,1.399999999999999,0.4718769788742065
3020_2905,0.6000000000000005,0.4558008313179016
3015_2900,0.8000000000000004,0.4416321516036986
3020_2915,-0.8,0.5494499802589417
3025_2915,0,0.5080420970916748
3015_2920,-1,0.527771294116974
3000_2930,-0.3,0.5568143129348755
3005_2950,3.099999999999999,0.5444791913032532
3000_2950,3.199999999999999,0.5501105189323425
3000_2955,2.3000000000000003,0.5961505174636841
3000_2945,3.099999999999998,0.5234139561653137
3015_2950,3,0.5681292414665222
3030_2915,0.6999999999999997,0.4955921173095703
3030_2925,0.8999999999999994,0.5064550042152405
3030_2920,1.3000000000000005,0.4984475672245026
3035_2945,4.300000000000001,0.607804802401277
3030_2950,4.400000000000003,0.5677444934844971
3005_3000,3.0999999999999974,0.5889039635658264
3000_3010,6.200000000000001,0.5273531079292297
3005_3005,4.200000000000002,0.5660796761512753
3000_3005,4.8,0.5408290028572083
3010_3010,4.099999999999999,0.6053575873374939
3005_3010,5.200000000000001,0.5543117523193359
3010_3005,3.5999999999999974,0.591743528842926
3010_3000,3.2999999999999985,0.5770936608314514
3000_3015,6.799999999999999,0.5519534945487976
3000_3025,7.300000000000004,0.578571081161499
3015_3010,4.3999999999999995,0.6053575873374939
3015_3020,6.400000000000005,0.6085567474365234
3000_3030,7.900000000000001,0.5855891704559326
3000_3035,8.299999999999999,0.5985909104347229
3005_3030,10,0.5956928730010982
3000_3040,9.599999999999998,0.6073501110076904
3020_3030,10.300000000000006,0.639588475227356
3015_3030,8.8,0.6233134269714355
3035_3010,9.5,0.624643862247467
3035_3015,9,0.6317247152328491
3045_3010,8.100000000000005,0.6431824564933777
3140_2450,-2.299999999999999,0.274638295173645
3110_2500,-3.3999999999999995,0.26258835196495056
3110_2525,-0.3999999999999995,0.26827386021614075
3115_2500,-2.1999999999999997,0.2398954331874847
3115_2505,-1.3000000000000005,0.23214183747768397
3120_2500,-1.1000000000000003,0.22991813719272616
3125_2505,0.09999999999999996,0.2202609628438947
3125_2500,-0.09999999999999998,0.2214897572994232
3115_2510,-0.8000000000000004,0.23376920819282532
3120_2505,-1,0.23160122334957123
3120_2510,-0.0999999999999999,0.22920380532741547
3125_2525,0.7999999999999988,0.2356726527214049
3110_2530,-1.2,0.3033449649810791
3125_2535,0.8000000000000003,0.2505886256694793
3120_2535,0.600000000000001,0.25944259762763977
3115_2530,0.2,0.2584485709667206
3140_2500,-0.29999999999999993,0.2369874268770218
3140_2505,0,0.23688632249832153
3135_2525,1.0999999999999968,0.22896708548068984
3140_2515,1.199999999999997,0.21724139153957367
3145_2500,-0.5,0.24900001287460327
3145_2515,1.400000000000002,0.21543748676776883
3150_2525,1.5,0.22157429158687592
3130_2535,0.7000000000000003,0.25058862566947937
3155_2530,1.5,0.2237766683101654
3155_2535,0.6999999999999996,0.2439936250448227
3125_2620,-2.3,0.35339778661727905
3150_2635,2.099999999999997,0.3054092228412628
3150_2650,3,0.3186540901660919
3150_2655,3.099999999999997,0.33079916238784796
3155_2730,5,0.38602527976036066
3145_2730,3.7,0.38630595803260814
3150_2730,4.099999999999999,0.39145293831825256
3155_2755,6.300000000000001,0.4096950590610504
3110_2810,0.3999999999999999,0.45923683047294617
3100_2820,0.20000000000000007,0.481389433145523
3100_2825,1,0.4773574471473694
3150_2800,5.899999999999993,0.41353222727775574
3130_2840,3.4999999999999996,0.44652530550956726
3135_2840,3.5,0.4474731981754303
3130_2845,3.599999999999997,0.4632478654384613
3155_2840,6.000000000000002,0.5117262601852417
3115_2955,11.5,0.6675021052360534
3100_3005,9.9,0.6610863208770752
3215_2410,3.3,0.18331032991409305
3210_2435,3.1999999999999993,0.19047677516937256
3220_2450,3.7000000000000015,0.20879019796848297
3215_2525,0,0.2873716503381729
3205_2535,1.4,0.2305268943309784
3205_2530,1.5,0.22657085955142975
3210_2535,1.5,0.2351144850254059
3240_2535,3.9,0.29699259996414185
3200_2600,1.4000000000000017,0.26552656292915344
3205_2600,1.6000000000000003,0.26668044924736023
3200_2615,0.5,0.32413554191589355
3225_2650,1.3999999999999997,0.433275043964386
3230_2600,2.3000000000000003,0.30615404248237627
3240_2610,3.699999999999998,0.30997966119081616
3240_2605,3.800000000000004,0.309983491897583
3235_2600,2.6000000000000005,0.3116518259048462
3240_2625,3.200000000000001,0.35689374804496765
3245_2605,4.100000000000006,0.30459991097450256
3240_2630,4.099999999999997,0.33099493384361267
3235_2630,3.4000000000000026,0.34289976954460144
3235_2650,3.799999999999998,0.3803682029247284
3240_2650,4.800000000000009,0.3647754192352295
3230_2655,2.0999999999999988,0.44677737355232255
3235_2655,3.7,0.41533398628234863
3230_2645,3.900000000000003,0.3563259541988372
3230_2650,2.1000000000000005,0.43502309918403625
3255_2650,5.499999999999999,0.3672235608100891
3245_2650,5,0.36498716473579407
3200_2700,3.9000000000000026,0.3308596611022949
3210_2720,5.900000000000004,0.38650915026664734
3225_2710,4,0.4188820868730545
3230_2700,2,0.458322137594223
3235_2700,3.399999999999999,0.4315863847732544
3230_2710,3.4000000000000012,0.4388810396194458
3235_2705,5.199999999999996,0.4019107818603515
3230_2705,2.800000000000001,0.4448838829994201
3240_2725,6.899999999999987,0.451603502035141
3230_2720,6.299999999999999,0.4491269588470459
3235_2720,6.600000000000008,0.4380277693271637
3230_2715,4.3999999999999995,0.4511909484863281
3235_2715,5.699999999999998,0.4382636547088623
3230_2725,7,0.43743038177490234
3245_2725,6.899999999999991,0.45209065079689026
3255_2725,7.300000000000005,0.4626910388469696
3245_2715,6.2999999999999865,0.42281222343444824
3245_2720,6.600000000000009,0.428588330745697
3250_2720,6.499999999999999,0.4282488822937012
3230_2740,7.600000000000008,0.46513596177101135
3235_2730,7.200000000000017,0.45225974917411815
3240_2735,7.5,0.4783160984516144
3240_2730,7.200000000000011,0.4589159190654757
3230_2750,7.899999999999983,0.4898242950439452
3235_2755,8.200000000000001,0.5223867297172546
3240_2755,8.9,0.5377925634384155
3250_2740,8.600000000000005,0.510157585144043
3250_2730,7.399999999999987,0.4708465933799744
3250_2735,7.899999999999992,0.4972832202911377
3255_2730,7.900000000000001,0.4743365347385408
3245_2740,8.100000000000012,0.5088515877723694
3245_2735,7.799999999999996,0.4898698627948761
3250_2755,9.600000000000003,0.5669406056404114
3255_2750,9.599999999999993,0.5579323768615724
3255_2745,9.5,0.5439367890357971
3245_2755,9.199999999999994,0.5515384078025818
3250_2750,9.399999999999986,0.5528395175933838
3255_2755,9.7,0.569409191608429
3250_2745,9.100000000000009,0.5281970500946045
3245_2745,8.600000000000012,0.520376980304718
3245_2750,8.899999999999983,0.5388805270195007
3205_2815,6.199999999999998,0.4413081705570221
3225_2800,8.100000000000001,0.5073459148406982
3215_2810,7.299999999999988,0.48294055461883545
3210_2850,10.699999999999996,0.6685595512390137
3215_2845,10.899999999999991,0.6610745158785458
3235_2810,9.199999999999994,0.580040454864502
3235_2800,8.60000000000001,0.5390799641609192
3240_2805,9.399999999999991,0.5667964816093445
